appid,cc,currency,initial,final,discount_pct,is_free
1266030,jp,JPY,230000,230000,0,0
1266540,jp,JPY,280000,280000,0,0
1267540,jp,JPY,309000,309000,0,0
1271280,jp,JPY,152000,152000,0,0
1271400,jp,JPY,184000,184000,0,0
1272010,jp,JPY,429000,429000,0,0
1273260,jp,JPY,297000,297000,0,0
1273440,jp,JPY,120000,75600,37,0
1275640,jp,,0,0,0,1
1278480,jp,,0,0,0,1
1284240,jp,,0,0,0,1
1286280,jp,JPY,184000,184000,0,0
1286990,jp,JPY,230000,230000,0,0
1289340,jp,JPY,125000,125000,0,0
1289640,jp,JPY,23500,23500,0,0
1289810,jp,JPY,230000,230000,0,0
1290260,jp,,0,0,0,1
1291500,jp,,0,0,0,1
1293170,jp,JPY,140000,140000,0,0
1297300,jp,JPY,122000,54900,55,0
1299460,jp,JPY,290000,174000,40,0
1299690,jp,JPY,246400,246400,0,0
1309610,jp,JPY,280000,280000,0,0
1309950,jp,JPY,170000,170000,0,0
1310330,jp,JPY,340000,340000,0,0
1310520,jp,,0,0,0,1
1311660,jp,,0,0,0,1
1315980,jp,JPY,205000,205000,0,0
1316910,jp,JPY,438900,438900,0,0
1318420,jp,,0,0,0,1
1319460,jp,JPY,230000,230000,0,0
1320140,jp,JPY,230000,230000,0,0
1323420,jp,JPY,12000,12000,0,0
1329510,jp,JPY,185000,185000,0,0
1329880,jp,JPY,349900,87400,75,0
1330660,jp,JPY,205000,205000,0,0
1332470,jp,,0,0,0,1
1334730,jp,JPY,230000,230000,0,0
1335530,jp,JPY,184000,184000,0,0
1335560,jp,JPY,205000,205000,0,0
1336560,jp,JPY,23500,23500,0,0
1337890,jp,JPY,58000,58000,0,0
1338330,jp,JPY,152000,152000,0,0
1338580,jp,JPY,120000,120000,0,0
1338840,jp,JPY,170000,170000,0,0
1339000,jp,JPY,101000,101000,0,0
1341230,jp,,0,0,0,1
1342620,jp,JPY,152000,152000,0,0
1342890,jp,JPY,230000,230000,0,0
1346010,jp,JPY,515000,51500,90,0
1347550,jp,JPY,205000,205000,0,0
1350200,jp,JPY,230000,230000,0,0
1350840,jp,JPY,230000,230000,0,0
1351630,jp,JPY,767800,767800,0,0
1352330,jp,,0,0,0,1
1352850,jp,JPY,249000,249000,0,0
1356810,jp,JPY,230000,230000,0,0
1357860,jp,JPY,374000,374000,0,0
1360390,jp,JPY,230000,230000,0,0
1360810,jp,JPY,230000,230000,0,0
1366950,jp,JPY,200000,200000,0,0
1369760,jp,JPY,495000,495000,0,0
1371480,jp,,0,0,0,1
1373780,jp,,0,0,0,1
1375400,jp,JPY,299000,299000,0,0
1377450,jp,,0,0,0,1
1378290,jp,JPY,152000,152000,0,0
1379870,jp,JPY,170000,170000,0,0
1380910,jp,JPY,329000,329000,0,0
1382200,jp,,0,0,0,1
1384770,jp,JPY,120000,120000,0,0
1386780,jp,JPY,340000,340000,0,0
1388870,jp,JPY,205000,205000,0,0
1389550,jp,JPY,173000,173000,0,0
1389630,jp,,0,0,0,1
1389990,jp,JPY,139000,139000,0,0
1390190,jp,JPY,205000,205000,0,0
1392960,jp,JPY,598000,598000,0,0
1393750,jp,JPY,187000,187000,0,0
1398740,jp,JPY,120000,120000,0,0
1411740,jp,JPY,195000,29200,85,0
1413870,jp,JPY,205000,205000,0,0
1414180,jp,JPY,249000,249000,0,0
1416230,jp,JPY,315000,315000,0,0
1416260,jp,,0,0,0,1
1419850,jp,JPY,340000,340000,0,0
1420350,jp,JPY,230000,230000,0,0
1420770,jp,JPY,280000,280000,0,0
1423330,jp,JPY,190000,190000,0,0
1424720,jp,JPY,31000,31000,0,0
1428100,jp,JPY,230000,115000,50,0
1430420,jp,JPY,12000,12000,0,0
1430680,jp,JPY,450000,45000,90,0
1433340,jp,JPY,230000,230000,0,0
1435310,jp,,0,0,0,1
1435670,jp,JPY,230000,230000,0,0
1437760,jp,JPY,280000,280000,0,0
1437820,jp,JPY,12000,12000,0,0
1437830,jp,JPY,12000,12000,0,0
1440440,jp,JPY,260000,260000,0,0
1440670,jp,JPY,230000,230000,0,0
1444110,jp,,0,0,0,1
1445790,jp,JPY,170000,42500,75,0
1447000,jp,JPY,319000,319000,0,0
1450150,jp,,0,0,0,1
1450900,jp,JPY,340000,340000,0,0
1451740,jp,,0,0,0,1
1451810,jp,,0,0,0,1
1455660,jp,,0,0,0,1
1456760,jp,JPY,230000,103500,55,0
1460090,jp,,0,0,0,1
1461600,jp,JPY,120000,120000,0,0
1462470,jp,,0,0,0,1
1463730,jp,,0,0,0,1
1467920,jp,JPY,170000,170000,0,0
1469250,jp,,0,0,0,1
1476340,jp,JPY,31000,31000,0,0
1478160,jp,JPY,82000,82000,0,0
1481170,jp,JPY,498000,498000,0,0
1482380,jp,JPY,69900,69900,0,0
1482860,jp,,0,0,0,1
1484280,jp,JPY,450000,450000,0,0
1484800,jp,,0,0,0,1
1489970,jp,JPY,340000,340000,0,0
1491340,jp,JPY,257000,257000,0,0
1493800,jp,,0,0,0,1
1494440,jp,,0,0,0,1
1497640,jp,,0,0,0,1
1499120,jp,JPY,280000,280000,0,0
1502190,jp,JPY,185000,185000,0,0
1506510,jp,JPY,62000,62000,0,0
1509650,jp,,0,0,0,1
1511460,jp,JPY,257000,257000,0,0
1511630,jp,JPY,370000,370000,0,0
1511670,jp,JPY,120000,120000,0,0
1511780,jp,JPY,230000,230000,0,0
1514930,jp,JPY,122000,122000,0,0
1522160,jp,JPY,517000,517000,0,0
1532200,jp,JPY,249900,249900,0,0
1536070,jp,JPY,82000,82000,0,0
1538460,jp,JPY,62000,62000,0,0
1539140,jp,JPY,120000,120000,0,0
1540210,jp,JPY,336000,336000,0,0
1540960,jp,,0,0,0,1
1543280,jp,JPY,230000,230000,0,0
1546310,jp,JPY,230000,230000,0,0
1546320,jp,,0,0,0,1
1546400,jp,JPY,308000,107800,65,0
1546540,jp,,0,0,0,1
1549690,jp,JPY,170000,170000,0,0
1552350,jp,JPY,340000,340000,0,0
1554790,jp,,0,0,0,1
1554840,jp,JPY,12000,12000,0,0
1556980,jp,JPY,205000,205000,0,0
1558830,jp,JPY,230000,230000,0,0
1559600,jp,JPY,309000,309000,0,0
1563130,jp,JPY,399000,399000,0,0
1564090,jp,JPY,12000,12000,0,0
1567440,jp,JPY,58000,58000,0,0
1569090,jp,JPY,152000,152000,0,0
1569520,jp,JPY,205000,205000,0,0
1570330,jp,JPY,101000,101000,0,0
1571100,jp,JPY,300000,300000,0,0
1573280,jp,JPY,230000,230000,0,0
1574310,jp,JPY,230000,230000,0,0
1574900,jp,JPY,205000,205000,0,0
1576060,jp,,0,0,0,1
1580240,jp,JPY,396000,396000,0,0
1580520,jp,JPY,390000,390000,0,0
1582650,jp,JPY,295000,295000,0,0
1582680,jp,JPY,130000,130000,0,0
1589120,jp,JPY,280000,280000,0,0
1590230,jp,JPY,340000,102000,70,0
1590760,jp,JPY,396000,396000,0,0
1591420,jp,JPY,210000,210000,0,0
1592290,jp,JPY,80000,48000,40,0
1592520,jp,JPY,230000,230000,0,0
1596310,jp,JPY,58000,58000,0,0
1598160,jp,JPY,82000,82000,0,0
1599330,jp,JPY,280000,95200,66,0
1599560,jp,JPY,410000,410000,0,0
1599880,jp,JPY,55000,55000,0,0
1601970,jp,JPY,170000,170000,0,0
1603180,jp,JPY,35000,35000,0,0
1603640,jp,JPY,249900,249900,0,0
1606340,jp,JPY,340000,340000,0,0
1608700,jp,JPY,340000,340000,0,0
1610470,jp,JPY,462000,462000,0,0
1611410,jp,JPY,132000,132000,0,0
1612620,jp,JPY,142000,142000,0,0
1614440,jp,JPY,297000,297000,0,0
1622770,jp,JPY,170000,170000,0,0
1626890,jp,JPY,31000,31000,0,0
1628130,jp,JPY,170000,170000,0,0
1629530,jp,JPY,257000,257000,0,0
1630920,jp,JPY,52000,52000,0,0
1631470,jp,JPY,280000,280000,0,0
1635590,jp,JPY,410000,410000,0,0
1638230,jp,JPY,160000,160000,0,0
1652250,jp,JPY,200000,200000,0,0
1661630,jp,JPY,120000,120000,0,0
1663040,jp,JPY,280000,280000,0,0
1668510,jp,JPY,437800,437800,0,0
1669170,jp,JPY,92000,92000,0,0
1669420,jp,JPY,230000,230000,0,0
1681160,jp,,0,0,0,1
1682060,jp,JPY,152000,152000,0,0
1689910,jp,JPY,205000,205000,0,0
1700270,jp,JPY,170000,170000,0,0
1701380,jp,JPY,499900,499900,0,0
1701800,jp,JPY,52000,52000,0,0
1707650,jp,JPY,120000,120000,0,0
1709900,jp,JPY,149000,149000,0,0
1710580,jp,JPY,385000,385000,0,0
1711610,jp,JPY,140000,140000,0,0
1715280,jp,JPY,390000,390000,0,0
1715730,jp,JPY,82000,82000,0,0
1726190,jp,JPY,257000,257000,0,0
1730250,jp,JPY,160000,160000,0,0
1730680,jp,JPY,547800,547800,0,0
1732430,jp,JPY,120000,120000,0,0
1735950,jp,JPY,82000,82000,0,0
1739010,jp,,0,0,0,1
1746930,jp,JPY,230000,230000,0,0
1750570,jp,JPY,110000,110000,0,0
1754840,jp,JPY,257000,257000,0,0
1761380,jp,,0,0,0,1
1761620,jp,JPY,230000,230000,0,0
1764530,jp,JPY,205000,205000,0,0
1768280,jp,JPY,152000,152000,0,0
1769170,jp,JPY,120000,120000,0,0
1769420,jp,JPY,257000,257000,0,0
1779200,jp,JPY,52000,52000,0,0
1782330,jp,JPY,230000,230000,0,0
1783360,jp,JPY,165000,165000,0,0
1796790,jp,JPY,230000,184000,20,0
1798010,jp,JPY,399000,399000,0,0
1799930,jp,JPY,232000,116000,50,0
1801520,jp,JPY,120000,120000,0,0
1802720,jp,JPY,272800,272800,0,0
1804010,jp,JPY,230000,230000,0,0
1811040,jp,JPY,132000,132000,0,0
1811950,jp,JPY,598000,598000,0,0
1812090,jp,JPY,205000,205000,0,0
1812370,jp,JPY,242000,242000,0,0
1817800,jp,JPY,340000,340000,0,0
1822550,jp,JPY,225000,225000,0,0
1822910,jp,JPY,82000,82000,0,0
1823930,jp,JPY,340000,51000,85,0
1835240,jp,JPY,230000,230000,0,0
1836160,jp,JPY,91900,10100,89,0
1837220,jp,JPY,47000,32900,30,0
1839430,jp,JPY,216000,216000,0,0
1839810,jp,JPY,200000,200000,0,0
1839880,jp,JPY,120000,120000,0,0
1839940,jp,JPY,429900,429900,0,0
1843940,jp,JPY,450000,450000,0,0
1847240,jp,JPY,128000,128000,0,0
1850160,jp,JPY,230000,230000,0,0
1850480,jp,,0,0,0,1
1859470,jp,JPY,352000,70400,80,0
1863750,jp,JPY,23500,23500,0,0
1865060,jp,JPY,80000,80000,0,0
1866880,jp,JPY,101000,101000,0,0
1869270,jp,JPY,100000,100000,0,0
1871990,jp,,0,0,0,1
1875060,jp,JPY,280000,140000,50,0
1879380,jp,JPY,130000,130000,0,0
1881420,jp,JPY,767800,53700,93,0
1882500,jp,JPY,230000,57500,75,0
1883260,jp,JPY,150000,150000,0,0
1885110,jp,JPY,280000,182000,35,0
1886070,jp,JPY,170000,170000,0,0
1889640,jp,JPY,120000,120000,0,0
1892420,jp,JPY,80000,80000,0,0
1893810,jp,JPY,450000,450000,0,0
1895130,jp,,0,0,0,1
1896390,jp,JPY,70000,70000,0,0
1898290,jp,JPY,309000,61800,80,0
1899060,jp,JPY,198000,198000,0,0
1907590,jp,JPY,450000,450000,0,0
1909420,jp,JPY,47000,47000,0,0
1910680,jp,JPY,160000,160000,0,0
1913210,jp,JPY,517000,517000,0,0
1915510,jp,JPY,180000,135000,25,0
1920480,jp,JPY,319000,319000,0,0
1929870,jp,JPY,58000,58000,0,0
1931950,jp,JPY,72000,72000,0,0
1932570,jp,JPY,58000,58000,0,0
1932640,jp,JPY,550000,550000,0,0
1933700,jp,JPY,99000,99000,0,0
1946550,jp,JPY,120000,120000,0,0
1946700,jp,JPY,340000,340000,0,0
1949960,jp,JPY,35000,35000,0,0
1951230,jp,JPY,80000,80000,0,0
1952370,jp,JPY,200000,100000,50,0
1955230,jp,JPY,375000,375000,0,0
1963570,jp,JPY,280000,280000,0,0
1967260,jp,JPY,354400,88600,75,0
1967510,jp,JPY,150000,150000,0,0
1970980,jp,JPY,205000,205000,0,0
1975440,jp,JPY,327800,327800,0,0
1979440,jp,JPY,891000,891000,0,0
1980530,jp,JPY,58000,58000,0,0
1981570,jp,JPY,294600,294600,0,0
1983260,jp,JPY,299000,299000,0,0
1990110,jp,JPY,230000,230000,0,0
2013240,jp,JPY,160000,160000,0,0
2013730,jp,JPY,58000,58000,0,0
2017080,jp,JPY,550000,550000,0,0
2021880,jp,JPY,704000,704000,0,0
2024070,jp,JPY,160000,160000,0,0
2026000,jp,JPY,170000,170000,0,0
2026820,jp,JPY,170000,170000,0,0
2055050,jp,JPY,140000,140000,0,0
2056210,jp,JPY,150000,150000,0,0
2059660,jp,JPY,150000,150000,0,0
2060160,jp,JPY,120000,120000,0,0
2061440,jp,,0,0,0,1
2067790,jp,JPY,72000,72000,0,0
2069040,jp,JPY,70000,70000,0,0
2069310,jp,JPY,1209200,1209200,0,0
2069900,jp,,0,0,0,1
2076140,jp,JPY,198000,198000,0,0
2086430,jp,JPY,120000,120000,0,0
2093910,jp,JPY,58000,58000,0,0
2097230,jp,JPY,170000,170000,0,0
2099110,jp,JPY,140000,140000,0,0
2111170,jp,JPY,547800,547800,0,0
2113900,jp,JPY,170000,170000,0,0
2118810,jp,JPY,198000,99000,50,0
2119740,jp,,0,0,0,1
2124420,jp,JPY,150000,150000,0,0
2134770,jp,JPY,280000,56000,80,0
2143680,jp,JPY,340000,340000,0,0
2151290,jp,JPY,230000,230000,0,0
2160220,jp,JPY,92000,92000,0,0
2171630,jp,JPY,190000,190000,0,0
2172260,jp,JPY,170000,170000,0,0
2180340,jp,JPY,92000,92000,0,0
2183650,jp,JPY,299000,299000,0,0
2193490,jp,JPY,100000,100000,0,0
2195120,jp,JPY,320000,320000,0,0
2195410,jp,JPY,350000,157500,55,0
2196790,jp,JPY,80000,80000,0,0
2205850,jp,JPY,170000,170000,0,0
2206210,jp,JPY,260000,260000,0,0
2206270,jp,JPY,170000,170000,0,0
2207490,jp,JPY,58000,58000,0,0
2211170,jp,JPY,300000,300000,0,0
2216130,jp,JPY,170000,88400,48,0
2228280,jp,JPY,402400,402400,0,0
2230280,jp,JPY,23500,23500,0,0
2230980,jp,JPY,340000,340000,0,0
2233120,jp,JPY,429900,429900,0,0
2235240,jp,JPY,35000,35000,0,0
2248430,jp,JPY,120000,120000,0,0
2252680,jp,JPY,169000,169000,0,0
2254740,jp,JPY,792000,792000,0,0
2267810,jp,,0,0,0,1
2271930,jp,JPY,230000,230000,0,0
2272250,jp,JPY,280000,280000,0,0
2272400,jp,JPY,198000,198000,0,0
2272900,jp,JPY,280000,280000,0,0
2273550,jp,,0,0,0,1
2275150,jp,JPY,170000,170000,0,0
2277320,jp,JPY,92000,92000,0,0
2281410,jp,JPY,170000,170000,0,0
2289650,jp,JPY,95000,95000,0,0
2290000,jp,JPY,170000,170000,0,0
2291340,jp,JPY,100000,100000,0,0
2292260,jp,JPY,340000,340000,0,0
2302140,jp,JPY,23500,23500,0,0
2304990,jp,,0,0,0,1
2314720,jp,JPY,92000,92000,0,0
2318480,jp,JPY,140000,140000,0,0
2322440,jp,JPY,132000,132000,0,0
2328480,jp,JPY,230000,230000,0,0
2328750,jp,JPY,170000,170000,0,0
2330500,jp,JPY,80000,80000,0,0
2348100,jp,JPY,111100,111100,0,0
2353250,jp,JPY,230000,230000,0,0
2354000,jp,JPY,149000,149000,0,0
2357000,jp,JPY,170000,170000,0,0
2366970,jp,JPY,220000,220000,0,0
2370570,jp,JPY,230000,230000,0,0
2383990,jp,JPY,230000,230000,0,0
2389240,jp,JPY,305000,305000,0,0
2390260,jp,JPY,120000,120000,0,0
2399160,jp,JPY,210000,210000,0,0
2400160,jp,JPY,100000,100000,0,0
2400340,jp,JPY,176000,176000,0,0
2400770,jp,JPY,170000,170000,0,0
2410170,jp,JPY,200000,200000,0,0
2419090,jp,JPY,230000,230000,0,0
2431660,jp,,0,0,0,1
2435900,jp,JPY,80000,80000,0,0
2442460,jp,JPY,280000,280000,0,0
2446600,jp,JPY,290000,174000,40,0
2470300,jp,JPY,198000,99000,50,0
2477090,jp,JPY,92000,92000,0,0
2479830,jp,,0,0,0,1
2487350,jp,JPY,248700,248700,0,0
2499470,jp,JPY,160000,160000,0,0
2502760,jp,,0,0,0,1
2503770,jp,JPY,170000,170000,0,0
2510710,jp,JPY,399000,299200,25,0
2511500,jp,JPY,490000,490000,0,0
2512560,jp,JPY,120000,120000,0,0
2521180,jp,JPY,35000,35000,0,0
2523120,jp,JPY,35000,35000,0,0
2525310,jp,JPY,170000,170000,0,0
2535830,jp,JPY,92000,92000,0,0
2543180,jp,JPY,240000,240000,0,0
2552450,jp,JPY,968000,968000,0,0
2555430,jp,JPY,35000,35000,0,0
2570210,jp,JPY,230000,230000,0,0
2575900,jp,JPY,80000,80000,0,0
2581700,jp,JPY,517000,517000,0,0
2594540,jp,JPY,200000,200000,0,0
2595860,jp,JPY,12000,12000,0,0
2597970,jp,JPY,170000,170000,0,0
2612700,jp,JPY,160000,112000,30,0
2617400,jp,JPY,58000,58000,0,0
2629330,jp,JPY,23500,23500,0,0
2644610,jp,JPY,220000,77000,65,0
2649080,jp,JPY,140000,140000,0,0
2653940,jp,,0,0,0,1
2658450,jp,JPY,649000,389400,40,0
2658470,jp,JPY,170000,170000,0,0
2667120,jp,JPY,123400,49300,60,0
2674590,jp,JPY,80000,80000,0,0
2685620,jp,JPY,100000,100000,0,0
2687970,jp,JPY,230000,230000,0,0
2688570,jp,JPY,92000,92000,0,0
2689470,jp,JPY,120000,120000,0,0
2694420,jp,JPY,170000,170000,0,0
2719290,jp,JPY,70000,70000,0,0
2737300,jp,JPY,100000,100000,0,0
2761670,jp,JPY,120000,120000,0,0
2776450,jp,JPY,140000,140000,0,0
2793710,jp,JPY,49000,49000,0,0
2797340,jp,JPY,120000,120000,0,0
2798600,jp,JPY,47000,47000,0,0
2824660,jp,JPY,199900,199900,0,0
2825530,jp,JPY,160000,160000,0,0
2853730,jp,JPY,385000,385000,0,0
2888980,jp,,0,0,0,1
2903560,jp,JPY,47000,47000,0,0
2923390,jp,JPY,150000,150000,0,0
2928280,jp,JPY,23500,23500,0,0
2928520,jp,JPY,199900,199900,0,0
2971610,jp,JPY,50000,50000,0,0
2976720,jp,JPY,100000,100000,0,0
3019370,jp,JPY,35000,35000,0,0
3024540,jp,JPY,26500,26500,0,0
3059010,jp,JPY,58000,58000,0,0
3107800,jp,JPY,120000,40800,66,0
3112260,jp,JPY,250000,250000,0,0
3126330,jp,JPY,47000,47000,0,0
3126470,jp,JPY,13500,6700,50,0
3149840,jp,JPY,12000,12000,0,0
3150440,jp,JPY,140000,57400,59,0
3168600,jp,JPY,110000,110000,0,0
3170540,jp,JPY,120000,120000,0,0
3176060,jp,JPY,100000,100000,0,0
3178350,jp,JPY,297000,297000,0,0
3188550,jp,JPY,80000,80000,0,0
3204250,jp,JPY,80000,80000,0,0
3218600,jp,JPY,225500,225500,0,0
3226530,jp,JPY,195000,195000,0,0
3228180,jp,JPY,58000,58000,0,0
3261010,jp,JPY,35000,35000,0,0
3267430,jp,JPY,230000,230000,0,0
3272300,jp,JPY,60000,60000,0,0
3292260,jp,JPY,80000,80000,0,0
3402530,jp,JPY,12000,12000,0,0
3416070,jp,JPY,40000,40000,0,0
3454590,jp,JPY,35000,35000,0,0
3463050,jp,JPY,35000,35000,0,0
10,br,BRL,2069,2069,0,0
440,br,,0,0,0,1
550,br,BRL,3299,3299,0,0
620,br,BRL,3299,3299,0,0
730,br,,0,0,0,1
4000,br,BRL,2599,2599,0,0
49520,br,BRL,4499,4499,0,0
72850,br,BRL,3999,3999,0,0
105600,br,BRL,3299,3299,0,0
107410,br,BRL,9999,9999,0,0
108600,br,BRL,5999,5999,0,0
218620,br,BRL,2999,1499,50,0
221100,br,BRL,16900,16900,0,0
227300,br,BRL,6199,1549,75,0
230410,br,,0,0,0,1
236390,br,,0,0,0,1
239140,br,BRL,9900,9900,0,0
242760,br,BRL,3799,3799,0,0
250900,br,BRL,2799,2799,0,0
251570,br,BRL,12199,12199,0,0
252490,br,BRL,11999,11999,0,0
252950,br,,0,0,0,1
255710,br,BRL,11599,11599,0,0
261550,br,BRL,19999,19999,0,0
264710,br,BRL,12450,12450,0,0
271590,br,,0,0,0,1
275850,br,BRL,16200,16200,0,0
284160,br,BRL,5999,5999,0,0
289070,br,BRL,12900,12900,0,0
291550,br,,0,0,0,1
292030,br,BRL,12999,12999,0,0
304930,br,,0,0,0,1
322170,br,BRL,1699,1699,0,0
322330,br,BRL,2799,2799,0,0
346110,br,BRL,4699,3101,34,0
359550,br,,0,0,0,1
367520,br,BRL,4699,4699,0,0
374320,br,BRL,22990,22990,0,0
377160,br,BRL,5999,5999,0,0
381210,br,BRL,6999,6999,0,0
391540,br,BRL,1999,1999,0,0
394360,br,BRL,18899,18899,0,0
413150,br,BRL,2499,2499,0,0
431960,br,BRL,1799,1799,0,0
444090,br,,0,0,0,1
489830,br,BRL,14900,14900,0,0
548430,br,BRL,7399,7399,0,0
553850,br,BRL,19950,19950,0,0
578080,br,,0,0,0,1
582010,br,BRL,12900,12900,0,0
632360,br,BRL,5999,5999,0,0
648800,br,BRL,6799,6799,0,0
739630,br,BRL,5999,5999,0,0
814380,br,BRL,27400,27400,0,0
892970,br,BRL,7909,3954,50,0
945360,br,BRL,1499,1499,0,0
960090,br,BRL,2789,2789,0,0
990080,br,BRL,24999,24999,0,0
1063730,br,,0,0,0,1
1085660,br,,0,0,0,1
1086940,br,BRL,19999,19999,0,0
1091500,br,BRL,19990,19990,0,0
1097150,br,,0,0,0,1
1118200,br,BRL,2069,2069,0,0
1145360,br,BRL,7399,7399,0,0
1172470,br,,0,0,0,1
1172620,br,BRL,17900,17900,0,0
1174180,br,BRL,29990,7497,75,0
1203220,br,,0,0,0,1
1237970,br,BRL,8900,8900,0,0
1238810,br,BRL,22900,22900,0,0
1245620,br,BRL,27450,27450,0,0
1293830,br,,0,0,0,1
1326470,br,BRL,8899,8899,0,0
1517290,br,BRL,24900,24900,0,0
1623730,br,BRL,8899,6229,30,0
1794680,br,BRL,1299,1299,0,0
1938090,br,,0,0,0,1
1966720,br,BRL,3299,3299,0,0
2358720,br,BRL,22999,22999,0,0
70,br,BRL,2069,2069,0,0
220,br,BRL,3299,3299,0,0
240,br,BRL,3299,3299,0,0
400,br,BRL,3299,3299,0,0
3590,br,BRL,990,990,0,0
8870,br,BRL,8999,2249,75,0
8930,br,BRL,4499,4499,0,0
12210,br,BRL,7900,2370,70,0
22380,br,BRL,3900,3900,0,0
48700,br,BRL,7999,7999,0,0
203160,br,BRL,8349,1252,85,0
208650,br,BRL,8999,8999,0,0
211820,br,BRL,5349,5349,0,0
227940,br,,0,0,0,1
238960,br,,0,0,0,1
244210,br,BRL,5999,5999,0,0
262060,br,BRL,7399,1109,85,0
268910,br,BRL,3699,3699,0,0
270880,br,BRL,6199,1549,75,0
281990,br,BRL,18899,18899,0,0
294100,br,BRL,10199,10199,0,0
304390,br,BRL,12999,12999,0,0
306130,br,BRL,6150,6150,0,0
311210,br,BRL,32990,32990,0,0
319630,br,,0,0,0,1
379430,br,BRL,14900,2980,80,0
379720,br,BRL,6150,6150,0,0
393380,br,BRL,12778,12778,0,0
397540,br,BRL,11990,11990,0,0
427520,br,BRL,10199,10199,0,0
433340,br,BRL,5999,5999,0,0
433850,br,,0,0,0,1
435150,br,BRL,9099,9099,0,0
438100,br,,0,0,0,1
444200,br,,0,0,0,1
477160,br,BRL,3799,3799,0,0
518790,br,BRL,5999,5999,0,0
524220,br,BRL,10700,10700,0,0
526870,br,BRL,10799,7559,30,0
534380,br,BRL,24900,24900,0,0
552520,br,BRL,17999,17999,0,0
552990,br,,0,0,0,1
588650,br,BRL,4749,4749,0,0
594650,br,BRL,8799,8799,0,0
601150,br,BRL,12900,1935,85,0
646570,br,BRL,7499,7499,0,0
671860,br,BRL,4900,4900,0,0
686810,br,BRL,16990,16990,0,0
698780,br,,0,0,0,1
700330,br,,0,0,0,1
782330,br,BRL,14900,14900,0,0
812140,br,BRL,17999,17999,0,0
813780,br,BRL,8999,8999,0,0
883710,br,BRL,16900,16900,0,0
901583,br,,0,0,0,1
976730,br,BRL,19900,19900,0,0
1144200,br,BRL,13199,13199,0,0
1172380,br,BRL,19900,19900,0,0
1222140,br,BRL,19999,19999,0,0
1222670,br,,0,0,0,1
1229490,br,BRL,7499,7499,0,0
1238840,br,BRL,19900,19900,0,0
1240440,br,,0,0,0,1
1332010,br,BRL,8999,4499,50,0
1426210,br,BRL,19900,19900,0,0
1468810,br,BRL,5699,5699,0,0
1551360,br,BRL,24900,24900,0,0
1593500,br,BRL,19990,19990,0,0
1599340,br,,0,0,0,1
1716740,br,BRL,24990,24990,0,0
1782210,br,,0,0,0,1
1811260,br,,0,0,0,1
2050650,br,BRL,16900,16900,0,0
2183900,br,BRL,19990,19990,0,0
2246340,br,BRL,27900,27900,0,0
2379780,br,BRL,4499,4499,0,0
2694490,br,BRL,7980,7980,0,0
2881650,br,BRL,2399,1199,50,0
3164500,br,BRL,5999,5999,0,0
3241660,br,BRL,2999,2999,0,0
204360,br,BRL,2499,2499,0,0
219150,br,BRL,3299,3299,0,0
219740,br,BRL,2069,2069,0,0
219990,br,BRL,7399,1479,80,0
220200,br,BRL,11999,11999,0,0
220240,br,BRL,5999,5999,0,0
221380,br,BRL,3699,3699,0,0
222880,br,BRL,2899,2899,0,0
223470,br,BRL,3299,3299,0,0
225540,br,BRL,4299,4299,0,0
231430,br,BRL,5799,5799,0,0
232090,br,BRL,5599,5599,0,0
236850,br,BRL,18899,18899,0,0
238320,br,BRL,4699,4699,0,0
244850,br,BRL,6799,6799,0,0
268500,br,BRL,9990,1498,85,0
282070,br,BRL,5999,5999,0,0
286690,br,BRL,9900,9900,0,0
287700,br,BRL,9900,9900,0,0
301520,br,,0,0,0,1
305620,br,BRL,5000,5000,0,0
323190,br,BRL,8899,8899,0,0
335300,br,BRL,15490,15490,0,0
356190,br,BRL,22999,22999,0,0
359320,br,BRL,5999,1499,75,0
361420,br,BRL,8899,8899,0,0
362890,br,BRL,5999,5999,0,0
386360,br,,0,0,0,1
387990,br,BRL,6799,6799,0,0
391220,br,BRL,12499,1874,85,0
412020,br,BRL,14900,14900,0,0
424840,br,BRL,8490,8490,0,0
440900,br,BRL,9949,9949,0,0
457140,br,BRL,4599,4599,0,0
504230,br,BRL,5999,5999,0,0
508440,br,BRL,5999,1199,80,0
513710,br,BRL,15999,6399,60,0
552500,br,BRL,8899,889,90,0
570940,br,BRL,15490,15490,0,0
581320,br,BRL,9990,9990,0,0
582160,br,BRL,17999,17999,0,0
594570,br,BRL,25200,6300,75,0
629760,br,BRL,8899,8899,0,0
632470,br,BRL,11999,11999,0,0
674940,br,BRL,1500,600,60,0
677620,br,,0,0,0,1
755790,br,,0,0,0,1
774171,br,BRL,1049,1049,0,0
779340,br,BRL,14590,4377,70,0
899770,br,BRL,9999,9999,0,0
976310,br,BRL,22999,22999,0,0
1057090,br,BRL,12900,12900,0,0
1092790,br,BRL,4999,4999,0,0
1142710,br,BRL,24990,3748,85,0
1151340,br,BRL,15500,15500,0,0
1151640,br,,0,0,0,1
1158310,br,BRL,18899,18899,0,0
1167630,br,BRL,8999,8999,0,0
1196590,br,BRL,16900,16900,0,0
1222680,br,BRL,27900,27900,0,0
1259420,br,BRL,19950,19950,0,0
1289310,br,,0,0,0,1
1313140,br,BRL,6495,6495,0,0
1361210,br,BRL,14995,3748,75,0
1446780,br,BRL,16900,16900,0,0
1506830,br,,0,0,0,1
1604030,br,BRL,10199,4589,55,0
