appid,currency,initial,final,discount_pct,is_free
2486740,USD,2999,2999,0,0
2656540,USD,199,199,0,0
2667430,USD,0,0,0,1
2854740,USD,799,535,33,0
2878420,USD,999,999,0,0
3183280,USD,0,0,0,1
2210,USD,1499,1499,0,0
3720,USD,999,999,0,0
15130,USD,0,0,0,1
19000,USD,3999,3999,0,0
19980,USD,999,999,0,0
102840,USD,999,999,0,0
107310,USD,299,299,0,0
202530,USD,999,999,0,0
217920,USD,1999,199,90,0
218410,USD,1499,1499,0,0
224500,USD,1499,1499,0,0
225160,USD,999,999,0,0
225640,USD,0,0,0,1
251470,USD,1499,1499,0,0
257730,USD,0,0,0,1
261530,USD,999,999,0,0
263500,USD,0,0,0,1
269650,USD,1999,1999,0,0
296710,USD,1799,1799,0,0
297020,USD,499,499,0,0
298030,USD,499,499,0,0
300080,USD,0,0,0,1
304730,USD,1999,1999,0,0
305260,USD,0,0,0,1
314660,USD,1999,1999,0,0
353270,USD,1499,1499,0,0
421170,USD,1999,1999,0,0
496890,USD,299,299,0,0
506500,USD,1699,1699,0,0
523650,USD,1499,1499,0,0
544610,USD,0,0,0,1
550470,USD,0,0,0,1
555000,USD,999,499,50,0
577690,USD,999,999,0,0
616720,USD,499,499,0,0
787810,USD,1999,1999,0,0
819500,USD,0,0,0,1
868520,USD,1999,1999,0,0
885810,USD,1499,1499,0,0
910490,USD,2999,2999,0,0
934840,USD,0,0,0,1
943380,USD,199,199,0,0
958400,USD,0,0,0,1
1047440,USD,3999,3999,0,0
1049320,USD,2999,2999,0,0
1058640,USD,0,0,0,1
1069230,USD,1599,1599,0,0
1092710,USD,0,0,0,1
1122750,USD,0,0,0,1
1123450,USD,1999,1999,0,0
1156990,USD,499,499,0,0
1218740,USD,0,0,0,1
1239320,USD,1999,1999,0,0
1245430,USD,1999,1999,0,0
1269640,USD,1999,1999,0,0
1270580,USD,2499,2499,0,0
1412190,USD,0,0,0,1
1456200,USD,499,499,0,0
1494810,USD,2499,1699,32,0
1510460,USD,0,0,0,1
1516240,USD,0,0,0,1
1522870,USD,1999,1999,0,0
1534840,USD,2999,2999,0,0
1546860,USD,499,499,0,0
1550710,USD,999,999,0,0
1599660,USD,5999,5999,0,0
1608640,USD,1499,1499,0,0
1610440,USD,1999,1999,0,0
1676130,USD,2499,2499,0,0
1765350,USD,1099,1099,0,0
1877020,USD,5999,5999,0,0
1985820,USD,5999,5999,0,0
2011470,USD,199,199,0,0
2073470,USD,499,499,0,0
2179850,USD,1999,1999,0,0
2527390,USD,4999,2499,50,0
2561580,USD,4999,4999,0,0
2644470,USD,899,899,0,0
3084280,USD,1499,1499,0,0
3243190,USD,899,899,0,0
3900,USD,1999,1999,0,0
8080,USD,0,0,0,1
13560,USD,999,999,0,0
20570,USD,0,0,0,1
25900,USD,699,699,0,0
33120,USD,499,499,0,0
58610,USD,999,999,0,0
91600,USD,999,999,0,0
207350,USD,1999,1999,0,0
227000,USD,999,999,0,0
238750,USD,2999,2999,0,0
239120,USD,1599,1599,0,0
244870,USD,799,799,0,0
263540,USD,0,0,0,1
263620,USD,999,999,0,0
272230,USD,1999,1999,0,0
290730,USD,0,0,0,1
291010,USD,999,999,0,0
314710,USD,1999,1999,0,0
318430,USD,599,599,0,0
321800,USD,1999,1999,0,0
333980,USD,1999,1999,0,0
346250,USD,0,0,0,1
353640,USD,999,999,0,0
365160,USD,1499,1499,0,0
374030,USD,999,999,0,0
418070,USD,199,199,0,0
434460,USD,1499,1499,0,0
434730,USD,199,199,0,0
473770,USD,1499,1499,0,0
504130,USD,999,999,0,0
505170,USD,1699,1699,0,0
541200,USD,1999,1999,0,0
591370,USD,2499,2499,0,0
596970,USD,2499,2499,0,0
600480,USD,2499,2499,0,0
615610,USD,99,99,0,0
662960,USD,1299,1299,0,0
663390,USD,499,499,0,0
691690,USD,2499,2499,0,0
720560,USD,2199,2199,0,0
728740,USD,999,999,0,0
785260,USD,3999,3999,0,0
803600,USD,3999,3999,0,0
871980,USD,5999,959,84,0
890550,USD,2499,2499,0,0
953580,USD,2999,2999,0,0
970570,USD,2499,2499,0,0
976800,USD,0,0,0,1
978300,USD,2999,299,90,0
979070,USD,1499,1499,0,0
986800,USD,1999,1999,0,0
1048100,USD,299,74,75,0
1067900,USD,0,0,0,1
1084020,USD,999,999,0,0
1186400,USD,199,199,0,0
1191120,USD,1499,1499,0,0
1194810,USD,1999,1999,0,0
1211600,USD,1199,1199,0,0
1244800,USD,1999,1999,0,0
1265820,USD,2499,2499,0,0
1307710,USD,5999,5999,0,0
1341820,USD,2999,2999,0,0
1364390,USD,0,0,0,1
1408680,USD,0,0,0,1
1489630,USD,2999,2999,0,0
1588530,USD,4499,4499,0,0
1599020,USD,2499,2499,0,0
1622900,USD,2999,2999,0,0
1712840,USD,999,499,50,0
1715460,USD,0,0,0,1
1785650,USD,1999,1499,25,0
1839950,USD,3999,3999,0,0
1920780,USD,2999,2999,0,0
2131630,USD,1999,1999,0,0
2169200,USD,4999,4999,0,0
2187220,USD,4999,4999,0,0
2238900,USD,4999,4999,0,0
2273980,USD,2999,2999,0,0
2336720,USD,0,0,0,1
7510,USD,1299,1299,0,0
7600,USD,999,999,0,0
22340,USD,499,499,0,0
230270,USD,1499,1499,0,0
230820,USD,1999,1999,0,0
231060,USD,0,0,0,1
231740,USD,999,999,0,0
251110,USD,2999,2999,0,0
286260,USD,1499,1499,0,0
318020,USD,2999,2999,0,0
321400,USD,0,0,0,1
325120,USD,999,999,0,0
351710,USD,1499,1499,0,0
395520,USD,0,0,0,1
429720,USD,399,399,0,0
435790,USD,999,999,0,0
436180,USD,0,0,0,1
460120,USD,1999,1999,0,0
488310,USD,2999,2999,0,0
493840,USD,3999,3999,0,0
527100,USD,0,0,0,1
544330,USD,1999,399,80,0
552700,USD,2499,2499,0,0
574720,USD,1999,1999,0,0
576770,USD,1499,599,60,0
580200,USD,2499,2499,0,0
595140,USD,1995,1995,0,0
610180,USD,2499,2499,0,0
648410,USD,3999,3999,0,0
664830,USD,1499,1499,0,0
666860,USD,0,0,0,1
696370,USD,0,0,0,1
705120,USD,699,699,0,0
720250,USD,999,999,0,0
722960,USD,999,999,0,0
758870,USD,2499,2499,0,0
768520,USD,1499,1499,0,0
794800,USD,1699,1699,0,0
795630,USD,0,0,0,1
846470,USD,1999,1999,0,0
855860,USD,999,999,0,0
858260,USD,2499,2499,0,0
929010,USD,1299,1299,0,0
1024890,USD,0,0,0,1
1035510,USD,499,499,0,0
1038370,USD,1999,1999,0,0
1045720,USD,1499,1499,0,0
1094710,USD,0,0,0,1
1099410,USD,3999,799,80,0
1107790,USD,1499,1499,0,0
1150530,USD,2499,2499,0,0
1159290,USD,1999,1999,0,0
1172650,USD,1999,1999,0,0
1196630,USD,1999,1999,0,0
1227280,USD,1999,1999,0,0
1249040,USD,1999,799,60,0
1282210,USD,2499,2499,0,0
1330000,USD,1999,1999,0,0
1378990,USD,3999,3999,0,0
1448030,USD,199,199,0,0
1449200,USD,3999,3999,0,0
1517340,USD,699,699,0,0
1531540,USD,4999,4999,0,0
1608290,USD,2499,2499,0,0
1648390,USD,1999,1999,0,0
1664220,USD,1999,1999,0,0
1689500,USD,2299,2299,0,0
1699480,USD,999,999,0,0
1750770,USD,2499,1249,50,0
1805360,USD,0,0,0,1
1895300,USD,0,0,0,1
2022670,USD,3999,3999,0,0
2073250,USD,1999,1999,0,0
2088840,USD,499,499,0,0
2128480,USD,1699,968,43,0
2288150,USD,5999,5999,0,0
2453360,USD,999,999,0,0
2514960,USD,799,799,0,0
2693930,USD,1299,1299,0,0
2965660,USD,799,799,0,0
40,USD,499,499,0,0
34190,USD,999,999,0,0
41050,USD,599,599,0,0
107200,USD,999,999,0,0
204120,USD,1999,1999,0,0
215510,USD,499,499,0,0
219910,USD,1999,1999,0,0
221540,USD,999,999,0,0
233740,USD,499,499,0,0
233840,USD,2499,2499,0,0
237740,USD,499,499,0,0
247430,USD,899,899,0,0
251870,USD,999,999,0,0
263300,USD,999,999,0,0
265610,USD,1499,1499,0,0
269670,USD,999,999,0,0
285800,USD,999,999,0,0
326160,USD,0,0,0,1
338180,USD,0,0,0,1
342580,USD,299,299,0,0
348710,USD,0,0,0,1
366220,USD,2999,2999,0,0
373390,USD,1299,1299,0,0
390340,USD,1999,1999,0,0
399670,USD,299,299,0,0
402020,USD,1299,1299,0,0
457550,USD,0,0,0,1
515960,USD,2999,2999,0,0
527450,USD,299,299,0,0
534550,USD,1999,1999,0,0
553540,USD,2999,1199,60,0
564230,USD,2999,2999,0,0
583470,USD,1499,1499,0,0
616110,USD,299,299,0,0
650000,USD,1499,1499,0,0
743640,USD,99,99,0,0
763410,USD,0,0,0,1
801800,USD,4999,4999,0,0
802890,USD,3999,3999,0,0
814000,USD,3999,999,75,0
865610,USD,2499,499,80,0
870200,USD,1999,1999,0,0
919370,USD,1499,749,50,0
927250,USD,999,999,0,0
934780,USD,1999,1999,0,0
944020,USD,399,399,0,0
1051200,USD,2999,599,80,0
1068820,USD,999,999,0,0
1081510,USD,799,799,0,0
1212620,USD,99,99,0,0
1216200,USD,0,0,0,1
1217390,USD,1499,1499,0,0
1258040,USD,0,0,0,1
1347030,USD,199,199,0,0
1407420,USD,299,299,0,0
1408230,USD,2499,2499,0,0
1491000,USD,0,0,0,1
1560250,USD,1499,1499,0,0
1578390,USD,1999,1999,0,0
1609230,USD,2499,2499,0,0
1611430,USD,1999,1999,0,0
1639790,USD,1199,1199,0,0
1665190,USD,1199,1199,0,0
1700870,USD,2999,2999,0,0
1731070,USD,3499,3499,0,0
1815570,USD,1999,1999,0,0
1874170,USD,2999,2999,0,0
1889040,USD,1099,1099,0,0
1939160,USD,2299,2299,0,0
2015240,USD,999,999,0,0
2088160,USD,2499,2499,0,0
2135690,USD,0,0,0,1
2215260,USD,1499,1499,0,0
2230110,USD,2999,2999,0,0
2287220,USD,5499,5499,0,0
2307350,USD,3999,3999,0,0
2396980,USD,2999,2099,30,0
2401970,USD,3999,3999,0,0
2555320,USD,99,99,0,0
2726450,USD,499,499,0,0
15320,USD,999,999,0,0
22200,USD,999,999,0,0
32400,USD,0,0,0,1
39690,USD,1999,1999,0,0
204530,USD,1499,1499,0,0
218060,USD,1499,1499,0,0
244770,USD,1499,1499,0,0
254200,USD,1299,1299,0,0
260210,USD,1999,1999,0,0
261760,USD,999,999,0,0
262830,USD,1399,1399,0,0
283290,USD,299,299,0,0
312450,USD,0,0,0,1
320140,USD,1199,599,50,0
327090,USD,1499,149,90,0
329490,USD,1499,1499,0,0
340170,USD,2999,2999,0,0
366320,USD,999,149,85,0
387340,USD,1499,1499,0,0
393530,USD,0,0,0,1
420740,USD,99,99,0,0
433350,USD,0,0,0,1
434260,USD,99,99,0,0
447290,USD,999,999,0,0
457210,USD,1499,1499,0,0
461840,USD,199,199,0,0
477770,USD,2499,2499,0,0
551170,USD,0,0,0,1
572430,USD,1999,1999,0,0
586200,USD,2999,2999,0,0
591460,USD,2499,2499,0,0
623080,USD,999,999,0,0
667870,USD,0,0,0,1
674520,USD,1999,1999,0,0
674750,USD,399,399,0,0
712050,USD,0,0,0,1
765810,USD,1999,1999,0,0
786520,USD,399,399,0,0
849100,USD,2199,2199,0,0
851800,USD,1599,1599,0,0
905640,USD,0,0,0,1
920690,USD,0,0,0,1
935880,USD,499,499,0,0
979640,USD,1999,1999,0,0
1005300,USD,2999,2999,0,0
1018830,USD,1499,1499,0,0
1037020,USD,1699,1699,0,0
1040420,USD,2499,499,80,0
1069160,USD,1499,749,50,0
1075740,USD,1999,1999,0,0
1140440,USD,99,49,51,0
1161490,USD,1999,1999,0,0
1203710,USD,1999,1999,0,0
1262460,USD,1999,1999,0,0
1281630,USD,1499,1499,0,0
1286710,USD,1499,1499,0,0
1345740,USD,899,899,0,0
1345820,USD,2499,2499,0,0
1352930,USD,1799,1799,0,0
1372530,USD,1499,1499,0,0
1375740,USD,0,0,0,1
1472560,USD,1999,1999,0,0
1538570,USD,1999,1999,0,0
1566200,USD,1999,1999,0,0
1592670,USD,1099,1099,0,0
1670870,USD,3499,3499,0,0
1777620,USD,5999,5999,0,0
1777760,USD,0,0,0,1
1808680,USD,1999,1999,0,0
1850510,USD,5999,5999,0,0
1862520,USD,999,999,0,0
1927740,USD,799,799,0,0
1931730,USD,2499,2499,0,0
1978590,USD,1999,1999,0,0
2071500,USD,2999,2999,0,0
2201940,USD,2499,2499,0,0
2696050,USD,2499,2499,0,0
2716400,USD,1999,1999,0,0
3195790,USD,1699,1699,0,0
3314070,USD,2999,2999,0,0
9350,USD,1299,1299,0,0
15370,USD,999,999,0,0
45750,USD,0,0,0,1
72200,USD,0,0,0,1
226580,USD,0,0,0,1
228360,USD,1499,1499,0,0
252670,USD,799,799,0,0
253330,USD,1499,1499,0,0
260750,USD,0,0,0,1
274290,USD,999,999,0,0
287920,USD,0,0,0,1
293180,USD,499,49,90,0
312750,USD,1599,1599,0,0
322450,USD,999,999,0,0
339230,USD,1999,1999,0,0
345390,USD,0,0,0,1
357310,USD,2999,2999,0,0
368620,USD,1999,1999,0,0
372800,USD,0,0,0,1
385370,USD,0,0,0,1
386620,USD,1499,374,75,0
402840,USD,0,0,0,1
449680,USD,2999,2999,0,0
494430,USD,2999,2999,0,0
529110,USD,0,0,0,1
538030,USD,3999,1999,50,0
538100,USD,1299,129,90,0
550010,USD,499,499,0,0
566440,USD,1999,1999,0,0
587520,USD,999,999,0,0
602320,USD,1499,1499,0,0
603960,USD,1499,1499,0,0
641080,USD,1999,1999,0,0
648580,USD,4999,4999,0,0
656240,USD,1999,1999,0,0
672630,USD,1999,1999,0,0
715400,USD,1999,1999,0,0
733070,USD,299,299,0,0
734580,USD,0,0,0,1
751630,USD,1999,1999,0,0
758330,USD,2999,599,80,0
761600,USD,1999,999,50,0
846030,USD,999,999,0,0
853550,USD,999,999,0,0
917680,USD,0,0,0,1
991270,USD,5999,5999,0,0
1031140,USD,0,0,0,1
1042800,USD,2499,2499,0,0
1067540,USD,1999,199,90,0
1080020,USD,1799,1799,0,0
1096410,USD,1999,1999,0,0
1176710,USD,1599,1599,0,0
1182020,USD,0,0,0,1
1191210,USD,199,199,0,0
1205970,USD,3999,3999,0,0
1206060,USD,1499,1499,0,0
1228520,USD,299,299,0,0
1231880,USD,1999,679,66,0
1280780,USD,3999,3999,0,0
1304550,USD,499,499,0,0
1310990,USD,2999,2999,0,0
1431610,USD,0,0,0,1
1450830,USD,1599,1599,0,0
1456820,USD,799,799,0,0
1465070,USD,3999,3999,0,0
1566390,USD,2999,2999,0,0
1723260,USD,999,999,0,0
1726400,USD,599,599,0,0
1956040,USD,1199,359,70,0
1956800,USD,1899,1899,0,0
2067050,USD,1999,1999,0,0
2109370,USD,3499,3499,0,0
2159210,USD,799,799,0,0
2172010,USD,5999,5999,0,0
2236070,USD,1899,1899,0,0
2488370,USD,1999,1999,0,0
2500750,USD,499,499,0,0
2533960,USD,499,499,0,0
2608270,USD,1999,1099,45,0
2757330,USD,999,999,0,0
3620,USD,499,499,0,0
21970,USD,2999,2999,0,0
24870,USD,0,0,0,1
29900,USD,999,999,0,0
33460,USD,1499,1499,0,0
39160,USD,1499,1499,0,0
221810,USD,1499,1499,0,0
222420,USD,1499,1499,0,0
224440,USD,0,0,0,1
227080,USD,1499,1499,0,0
232750,USD,499,99,80,0
234390,USD,1299,1299,0,0
252470,USD,1999,1999,0,0
254440,USD,699,699,0,0
262150,USD,499,499,0,0
296870,USD,599,599,0,0
296970,USD,1999,1999,0,0
308040,USD,599,119,80,0
326360,USD,0,0,0,1
334310,USD,1999,1999,0,0
338390,USD,999,149,85,0
345820,USD,1999,1999,0,0
357070,USD,99,99,0,0
374900,USD,1499,1499,0,0
381120,USD,499,499,0,0
388750,USD,2999,2999,0,0
402180,USD,999,999,0,0
406290,USD,999,999,0,0
407900,USD,0,0,0,1
416600,USD,1999,1999,0,0
418650,USD,1499,1499,0,0
485460,USD,2499,2499,0,0
486860,USD,2499,2499,0,0
487720,USD,1499,1499,0,0
503350,USD,999,999,0,0
524910,USD,799,799,0,0
570770,USD,1599,1599,0,0
599080,USD,2999,2999,0,0
629910,USD,0,0,0,1
638070,USD,999,999,0,0
651670,USD,2499,424,83,0
673560,USD,0,0,0,1
725480,USD,1999,1999,0,0
748490,USD,3999,3999,0,0
801550,USD,0,0,0,1
846110,USD,1499,1499,0,0
858710,USD,1699,1699,0,0
907470,USD,1499,1499,0,0
913550,USD,599,599,0,0
1016600,USD,1499,1499,0,0
1084520,USD,0,0,0,1
1101120,USD,2499,2499,0,0
1160490,USD,599,599,0,0
1175140,USD,0,0,0,1
1203190,USD,3499,3499,0,0
1220150,USD,1999,1999,0,0
1225780,USD,899,899,0,0
1266690,USD,499,499,0,0
1299120,USD,499,499,0,0
1354830,USD,1999,599,70,0
1371720,USD,1999,1999,0,0
1376200,USD,2499,2499,0,0
1402110,USD,2999,2999,0,0
1437880,USD,699,699,0,0
1456940,USD,1999,1999,0,0
1457320,USD,2999,749,75,0
1501610,USD,1999,999,50,0
1671210,USD,2499,2499,0,0
1743850,USD,1499,1499,0,0
1786790,USD,1999,1299,35,0
1808800,USD,0,0,0,1
1935660,USD,499,499,0,0
1939560,USD,1499,1499,0,0
1991040,USD,1499,1499,0,0
1993150,USD,1699,1699,0,0
2379390,USD,3999,3999,0,0
2597080,USD,2499,2499,0,0
2665680,USD,1299,1299,0,0
2915460,USD,999,999,0,0
3035500,USD,799,799,0,0
2820,USD,1599,1599,0,0
4850,USD,499,124,75,0
20530,USD,999,999,0,0
22120,USD,999,999,0,0
32460,USD,999,999,0,0
39800,USD,299,299,0,0
46510,USD,1299,1299,0,0
57640,USD,0,0,0,1
99300,USD,1699,339,80,0
214250,USD,0,0,0,1
217750,USD,0,0,0,1
219680,USD,999,999,0,0
220740,USD,1999,1999,0,0
221020,USD,499,499,0,0
223810,USD,1499,1499,0,0
227180,USD,0,0,0,1
232050,USD,1999,1999,0,0
245390,USD,999,999,0,0
249630,USD,1499,1499,0,0
249990,USD,1499,1499,0,0
259530,USD,199,199,0,0
267490,USD,1999,1999,0,0
282400,USD,999,999,0,0
310060,USD,799,799,0,0
313730,USD,0,0,0,1
314970,USD,0,0,0,1
324510,USD,1999,1999,0,0
359800,USD,0,0,0,1
378760,USD,0,0,0,1
385730,USD,0,0,0,1
399820,USD,599,599,0,0
400080,USD,1499,1499,0,0
412740,USD,1999,1999,0,0
438480,USD,499,499,0,0
495560,USD,1999,179,91,0
591420,USD,199,199,0,0
598960,USD,2499,2499,0,0
600090,USD,1499,1499,0,0
604500,USD,0,0,0,1
650760,USD,1699,1699,0,0
711540,USD,1999,1999,0,0
727850,USD,1499,1499,0,0
730820,USD,699,699,0,0
774461,USD,2999,2999,0,0
789760,USD,2499,999,60,0
821250,USD,2499,2499,0,0
833360,USD,2499,2499,0,0
884260,USD,499,499,0,0
966320,USD,1799,1799,0,0
983870,USD,2999,2999,0,0
992640,USD,0,0,0,1
994140,USD,1999,1999,0,0
1012840,USD,2499,2499,0,0
1018850,USD,1299,1299,0,0
1087760,USD,2499,2499,0,0
1135810,USD,1799,1799,0,0
1160750,USD,0,0,0,1
1173200,USD,1499,1499,0,0
1196090,USD,2999,299,90,0
1266700,USD,3999,3999,0,0
1282410,USD,2999,2999,0,0
1305420,USD,499,499,0,0
1333200,USD,2999,2999,0,0
1364290,USD,1999,1999,0,0
1374840,USD,2499,374,85,0
1484900,USD,1499,1499,0,0
1540150,USD,99,99,0,0
1574260,USD,2999,2999,0,0
1574270,USD,999,999,0,0
1600530,USD,0,0,0,1
1681970,USD,799,799,0,0
1697700,USD,1199,1199,0,0
1747760,USD,1699,1699,0,0
1843090,USD,599,599,0,0
1844380,USD,5999,5999,0,0
1968730,USD,699,699,0,0
1985170,USD,0,0,0,1
2305840,USD,1999,1999,0,0
2850190,USD,999,999,0,0
3290710,USD,299,299,0,0
3540,USD,499,499,0,0
6830,USD,499,499,0,0
8600,USD,799,799,0,0
31270,USD,499,499,0,0
39200,USD,699,699,0,0
201230,USD,0,0,0,1
238240,USD,1499,1499,0,0
252030,USD,1499,1499,0,0
254320,USD,1999,1999,0,0
254460,USD,699,699,0,0
271900,USD,299,299,0,0
292630,USD,499,499,0,0
298600,USD,599,599,0,0
303610,USD,599,599,0,0
306660,USD,1999,1999,0,0
313020,USD,299,299,0,0
317250,USD,499,499,0,0
351030,USD,0,0,0,1
367270,USD,1799,1799,0,0
376300,USD,2999,2999,0,0
389510,USD,399,399,0,0
433100,USD,1899,1899,0,0
440880,USD,999,999,0,0
443580,USD,0,0,0,1
449140,USD,0,0,0,1
523210,USD,0,0,0,1
537340,USD,1499,1499,0,0
546390,USD,0,0,0,1
560260,USD,0,0,0,1
591740,USD,0,0,0,1
592260,USD,1499,1499,0,0
595280,USD,0,0,0,1
600990,USD,1999,1999,0,0
619910,USD,0,0,0,1
637670,USD,3999,3999,0,0
698640,USD,1999,1999,0,0
898890,USD,2999,2999,0,0
922460,USD,0,0,0,1
968970,USD,1999,499,75,0
981890,USD,0,0,0,1
999730,USD,0,0,0,1
1055430,USD,999,999,0,0
1106530,USD,1299,1299,0,0
1115050,USD,1099,1099,0,0
1116580,USD,1499,224,85,0
1129310,USD,1999,1999,0,0
1200860,USD,0,0,0,1
1203420,USD,199,199,0,0
1224020,USD,499,349,30,0
1265930,USD,3999,3999,0,0
1275630,USD,0,0,0,1
1324530,USD,1999,1999,0,0
1334040,USD,1999,1999,0,0
1353270,USD,1499,1499,0,0
1370050,USD,1999,1999,0,0
1419160,USD,1999,1999,0,0
1436700,USD,2999,2999,0,0
1451480,USD,1499,1499,0,0
1480560,USD,1999,1999,0,0
1643310,USD,4999,4999,0,0
1679290,USD,999,999,0,0
1683150,USD,2999,2999,0,0
1694420,USD,2499,2499,0,0
1849900,USD,999,999,0,0
1913370,USD,1999,1999,0,0
1928870,USD,3999,3999,0,0
2124780,USD,999,999,0,0
2182400,USD,499,499,0,0
2311190,USD,499,499,0,0
2400510,USD,1499,1499,0,0
2459550,USD,1499,1199,20,0
2521380,USD,2999,2999,0,0
2612680,USD,0,0,0,1
2651330,USD,0,0,0,1
2680550,USD,1999,1999,0,0
2695490,USD,2999,2999,0,0
2773280,USD,999,999,0,0
2961530,USD,999,999,0,0
3259470,USD,599,599,0,0
3358510,USD,999,999,0,0
3730,USD,499,499,0,0
7200,USD,2999,2999,0,0
16730,USD,599,599,0,0
38420,USD,999,999,0,0
39540,USD,999,999,0,0
98200,USD,2499,2499,0,0
204060,USD,799,799,0,0
244050,USD,0,0,0,1
252130,USD,499,499,0,0
262940,USD,2499,2499,0,0
268400,USD,2999,2999,0,0
271260,USD,1999,1999,0,0
277590,USD,1499,1499,0,0
284950,USD,0,0,0,1
313630,USD,1999,1999,0,0
314790,USD,1999,1999,0,0
322770,USD,1999,1999,0,0
331160,USD,1999,1999,0,0
335000,USD,1199,1199,0,0
367670,USD,299,299,0,0
369580,USD,0,0,0,1
411960,USD,1499,1499,0,0
414740,USD,999,999,0,0
451760,USD,1299,1299,0,0
452570,USD,1999,1999,0,0
461910,USD,0,0,0,1
465200,USD,1999,1999,0,0
484900,USD,2999,2999,0,0
499660,USD,1499,449,70,0
508190,USD,0,0,0,1
567380,USD,999,999,0,0
587430,USD,2499,2499,0,0
609490,USD,999,999,0,0
634160,USD,1499,1499,0,0
744810,USD,0,0,0,1
746580,USD,1999,1999,0,0
755800,USD,0,0,0,1
757240,USD,0,0,0,1
758990,USD,1299,1299,0,0
760890,USD,399,399,0,0
764050,USD,0,0,0,1
850000,USD,1499,1499,0,0
862800,USD,1299,1299,0,0
914010,USD,1899,1899,0,0
926140,USD,1999,1999,0,0
1000410,USD,2499,2499,0,0
1105420,USD,0,0,0,1
1109680,USD,2999,2999,0,0
1112790,USD,2999,2999,0,0
1173220,USD,2999,2999,0,0
1173780,USD,1199,1199,0,0
1194840,USD,0,0,0,1
1221250,USD,1499,494,67,0
1256610,USD,199,199,0,0
1347970,USD,1499,1499,0,0
1402120,USD,1999,799,60,0
1465470,USD,2999,2999,0,0
1491670,USD,1499,1499,0,0
1620340,USD,1999,1999,0,0
1622350,USD,1499,1499,0,0
1627570,USD,2999,2999,0,0
1737870,USD,1999,1999,0,0
1881200,USD,1699,1699,0,0
2009350,USD,2499,2499,0,0
2067780,USD,1699,1699,0,0
2128270,USD,999,999,0,0
2237970,USD,1499,1499,0,0
2240080,USD,599,599,0,0
2249160,USD,699,699,0,0
2348120,USD,0,0,0,1
2356780,USD,1499,1499,0,0
2536840,USD,2299,2299,0,0
2682580,USD,1499,1499,0,0
2816950,USD,1999,1999,0,0
2918150,USD,0,0,0,1
3027930,USD,499,499,0,0
3205080,USD,199,199,0,0
3287520,USD,4999,4999,0,0
3311740,USD,299,299,0,0
3373660,USD,999,999,0,0
8170,USD,0,0,0,1
33320,USD,999,999,0,0
38600,USD,1499,1499,0,0
47920,USD,0,0,0,1
61700,USD,0,0,0,1
203630,USD,2499,2499,0,0
208670,USD,999,999,0,0
211260,USD,999,249,75,0
227480,USD,0,0,0,1
231330,USD,1999,1999,0,0
239840,USD,1999,1999,0,0
255070,USD,1499,1499,0,0
265590,USD,999,999,0,0
272470,USD,1499,1499,0,0
278890,USD,299,299,0,0
285500,USD,799,799,0,0
307230,USD,199,199,0,0
312200,USD,1999,1999,0,0
317820,USD,1999,1999,0,0
331480,USD,1499,1499,0,0
340050,USD,499,499,0,0
344770,USD,1499,1499,0,0
353360,USD,0,0,0,1
368730,USD,1499,1499,0,0
382900,USD,0,0,0,1
403120,USD,649,649,0,0
405830,USD,1999,1999,0,0
418180,USD,1499,1499,0,0
420000,USD,999,999,0,0
431930,USD,1499,1499,0,0
439700,USD,0,0,0,1
500260,USD,1499,1499,0,0
501080,USD,2499,2499,0,0
518580,USD,0,0,0,1
553520,USD,3999,3999,0,0
574560,USD,1499,1499,0,0
585710,USD,1499,1499,0,0
600130,USD,2499,2499,0,0
645090,USD,199,199,0,0
683900,USD,1999,1999,0,0
691260,USD,0,0,0,1
707680,USD,0,0,0,1
730390,USD,2499,2499,0,0
733790,USD,1999,1999,0,0
760650,USD,2499,2499,0,0
794540,USD,1499,1499,0,0
824000,USD,1999,1999,0,0
888790,USD,2999,2999,0,0
950100,USD,0,0,0,1
965680,USD,1499,1499,0,0
1029210,USD,1999,1999,0,0
1078350,USD,1499,899,40,0
1138190,USD,0,0,0,1
1149660,USD,199,199,0,0
1232580,USD,2499,2499,0,0
1238020,USD,2999,2999,0,0
1259790,USD,1999,1519,24,0
1260810,USD,599,599,0,0
1264250,USD,3499,3499,0,0
1267470,USD,1299,1299,0,0
1290330,USD,499,499,0,0
1340530,USD,0,0,0,1
1345890,USD,2999,2999,0,0
1386900,USD,2999,2999,0,0
1402320,USD,3999,3999,0,0
1436590,USD,1999,1999,0,0
1457080,USD,2999,2999,0,0
1462810,USD,4999,4999,0,0
1536090,USD,1999,999,50,0
1618230,USD,399,399,0,0
1763050,USD,499,499,0,0
1830970,USD,1999,1999,0,0
1858630,USD,5999,5999,0,0
1934570,USD,3999,3999,0,0
2085360,USD,249,249,0,0
2669410,USD,2999,2999,0,0
2706170,USD,1299,1299,0,0
2754380,USD,1999,1999,0,0
2875140,USD,1299,1299,0,0
3123410,USD,6999,6999,0,0
1200,USD,499,499,0,0
6980,USD,899,179,80,0
11390,USD,499,499,0,0
12830,USD,0,0,0,1
13140,USD,0,0,0,1
13250,USD,0,0,0,1
15210,USD,999,999,0,0
16720,USD,599,599,0,0
17710,USD,999,999,0,0
40720,USD,499,499,0,0
40980,USD,1499,1499,0,0
48110,USD,999,999,0,0
217140,USD,1499,1499,0,0
218820,USD,1999,1999,0,0
225420,USD,1999,1999,0,0
228260,USD,2499,2499,0,0
